item,count,rank
517,3297,1701
62434,3296,1702
71057,3290,1703
45950,3285,1704
8132,3284,1705
2114,3282,1706
2731,3280,1707
1300,3278,1708
3155,3277,1709
6944,3268,1710
373,3263,1711
2533,3258,1712
2729,3254,1713
6595,3253,1714
605,3252,1715
8969,3246,1716
4214,3241,1717
125,3231,1718
52245,3229,1719
76,3227,1720
55908,3225,1721
74,3219,1722
4238,3219,1722
599,3219,1722
5791,3219,1722
1295,3217,1726
2794,3217,1726
5308,3213,1728
3844,3204,1729
8907,3203,1730
233,3202,1731
83134,3202,1731
1012,3200,1733
728,3200,1733
3545,3189,1735
2643,3189,1735
1429,3184,1737
1280,3181,1738
2912,3176,1739
2474,3174,1740
166635,3171,1741
3307,3170,1742
6550,3170,1742
169,3168,1744
103772,3165,1745
2463,3164,1746
79357,3161,1747
78469,3161,1747
6003,3159,1749
516,3147,1750
2926,3144,1751
674,3142,1752
1131,3141,1753
51077,3140,1754
6296,3140,1754
2143,3138,1756
135536,3138,1756
87222,3137,1758
2132,3133,1759
2090,3121,1760
5419,3119,1761
3203,3115,1762
32031,3115,1762
99112,3112,1764
56171,3110,1765
140110,3109,1766
507,3107,1767
305,3104,1768
1057,3103,1769
97306,3095,1770
1023,3095,1770
3763,3094,1772
78105,3093,1773
89,3092,1774
1030,3090,1775
537,3083,1776
195159,3083,1776
1017,3082,1778
996,3080,1779
427,3078,1780
7482,3075,1781
4857,3073,1782
96829,3073,1782
8781,3073,1782
2146,3066,1785
550,3063,1786
111921,3063,1786
1916,3055,1788
1895,3055,1788
3507,3047,1790
89774,3046,1791
3269,3040,1792
492,3038,1793
53123,3038,1793
663,3038,1793
40732,3032,1796
55280,3032,1796
1603,3030,1798
1707,3028,1799
1171,3025,1800
426,3020,1801
464,3019,1802
2269,3015,1803
4121,3007,1804
5065,3007,1804
417,3007,1804
81,3003,1807
3978,2996,1808
5026,2995,1809
3359,2993,1810
67734,2993,1810
36401,2989,1812
4974,2988,1813
1701,2986,1814
3646,2985,1815
3498,2983,1816
166643,2980,1817
135569,2979,1818
77455,2979,1818
1268,2975,1820
79592,2972,1821
2702,2963,1822
289,2962,1823
3917,2959,1824
2334,2959,1824
798,2954,1826
234,2951,1827
5151,2950,1828
1327,2949,1829
28,2947,1830
71530,2946,1831
1238,2943,1832
65514,2940,1833
122924,2938,1834
415,2938,1834
195,2938,1834
69644,2936,1837
490,2934,1838
1173,2931,1839
102123,2931,1839
90746,2926,1841
2730,2926,1841
3972,2924,1843
27808,2922,1844
4679,2919,1845
8228,2917,1846
3259,2915,1847
1431,2914,1848
76077,2914,1848
900,2912,1850
50068,2912,1850
5943,2910,1852
1518,2910,1852
133771,2900,1854
1126,2898,1855
6242,2894,1856
971,2891,1857
6618,2889,1858
46,2888,1859
154,2887,1860
168248,2887,1860
49274,2879,1862
999,2879,1862
1132,2877,1864
3483,2875,1865
122914,2871,1866
2718,2868,1867
248,2866,1868
187541,2865,1869
1289,2864,1870
6873,2863,1871
78772,2856,1872
87520,2854,1873
640,2853,1874
52604,2852,1875
3861,2851,1876
72407,2841,1877
1888,2833,1878
3334,2833,1878
6535,2833,1878
103688,2833,1878
3524,2832,1882
3633,2832,1882
6331,2831,1884
4144,2823,1885
2827,2822,1886
2389,2821,1887
58295,2821,1887
1241,2820,1889
3591,2817,1890
64034,2816,1891
3706,2815,1892
1735,2815,1892
2995,2814,1894
26776,2813,1895
1379,2809,1896
2316,2808,1897
136864,2807,1898
3196,2805,1899
322,2800,1900
120466,2799,1901
1944,2797,1902
60397,2797,1902
3441,2797,1902
2447,2794,1905
62849,2794,1905
45081,2793,1907
3983,2788,1908
7156,2785,1909
3959,2785,1909
3265,2784,1911
942,2780,1912
64620,2780,1912
2052,2779,1914
1694,2775,1915
1873,2773,1916
57528,2768,1917
489,2764,1918
1273,2762,1919
36519,2760,1920
51086,2759,1921
15,2758,1922
4378,2758,1922
3615,2757,1924
55232,2752,1925
3016,2752,1925
450,2750,1927
3503,2750,1927
41571,2748,1929
2138,2747,1930
448,2743,1931
1772,2742,1932
97923,2741,1933
4029,2740,1934
1189,2738,1935
89904,2738,1935
166534,2736,1937
95875,2733,1938
3248,2732,1939
3477,2731,1940
1218,2731,1940
2468,2729,1942
48997,2727,1943
2380,2726,1944
3152,2723,1945
8340,2722,1946
3260,2720,1947
2022,2718,1948
2747,2718,1948
709,2717,1950
63062,2716,1951
119141,2710,1952
87430,2709,1953
3262,2706,1954
2401,2706,1954
94677,2705,1956
2690,2703,1957
688,2700,1958
3062,2698,1959
73,2697,1960
44974,2697,1960
91077,2696,1962
3067,2693,1963
4020,2692,1964
2381,2685,1965
1483,2685,1965
1457,2682,1967
5693,2681,1968
1422,2679,1969
159093,2677,1970
86644,2676,1971
5294,2675,1972
8947,2674,1973
7569,2674,1973
68135,2673,1975
3250,2669,1976
2367,2669,1976
90249,2667,1978
1232,2665,1979
3668,2664,1980
818,2664,1980
6058,2664,1980
48082,2663,1983
98154,2663,1983
5293,2662,1985
366,2660,1986
6952,2658,1987
110553,2656,1988
2123,2654,1989
2136,2653,1990
8640,2653,1990
56788,2652,1992
92420,2652,1992
84392,2651,1994
5500,2646,1995
53993,2645,1996
3274,2645,1996
71838,2645,1996
55995,2644,1999
3993,2643,2000
44761,2643,2000
48877,2637,2002
662,2637,2002
2060,2637,2002
2594,2636,2005
80219,2635,2006
2921,2635,2006
1970,2633,2008
98491,2633,2008
1760,2632,2010
112171,2632,2010
5135,2630,2012
5066,2627,2013
55363,2627,2013
70293,2626,2015
2153,2626,2015
986,2623,2017
4006,2621,2018
4677,2620,2019
782,2617,2020
2919,2617,2020
97,2613,2022
3451,2610,2023
575,2610,2023
6662,2609,2025
2734,2608,2026
134368,2608,2026
123,2607,2028
3261,2607,2028
3439,2605,2030
53894,2605,2030
548,2604,2032
1334,2603,2033
4247,2602,2034
46335,2601,2035
7154,2601,2035
163645,2599,2037
2677,2595,2038
4280,2595,2038
67197,2591,2040
3505,2589,2041
7669,2585,2042
6993,2583,2043
37727,2580,2044
4844,2579,2045
1279,2576,2046
3512,2572,2047
2416,2571,2048
1991,2569,2049
7367,2566,2050
59900,2566,2050
86190,2566,2050
3461,2559,2053
4642,2555,2054
59387,2552,2055
3053,2550,2056
6753,2544,2057
26,2543,2058
67923,2541,2059
1305,2540,2060
1769,2539,2061
71464,2538,2062
1927,2537,2063
2764,2537,2063
181,2535,2065
2279,2533,2066
3741,2532,2067
694,2530,2068
44694,2529,2069
6187,2528,2070
58293,2528,2070
2312,2527,2072
71379,2526,2073
52885,2521,2074
4,2521,2074
2122,2520,2076
8623,2519,2077
3249,2515,2078
1194,2514,2079
4744,2514,2079
93363,2511,2081
7158,2509,2082
482,2508,2083
1914,2505,2084
5577,2500,2085
2089,2496,2086
1611,2495,2087
5283,2486,2088
42723,2483,2089
2112,2479,2090
3429,2478,2091
678,2478,2091
69640,2478,2091
3022,2477,2094
104243,2475,2095
4903,2474,2096
8366,2473,2097
83613,2473,2097
1461,2473,2097
3513,2472,2100
30816,2469,2101
6104,2469,2101
1833,2468,2103
1753,2462,2104
2360,2461,2105
1627,2460,2106
4386,2460,2106
2414,2458,2108
1615,2451,2109
3071,2451,2109
71156,2448,2111
7439,2445,2112
67408,2443,2113
2183,2441,2114
85,2439,2115
140956,2438,2116
64622,2438,2116
3243,2438,2116
4519,2437,2119
85510,2436,2120
7256,2435,2121
5505,2435,2121
5025,2431,2123
157,2431,2123
2110,2429,2125
1264,2420,2126
6774,2420,2126
111364,2418,2128
56941,2416,2129
5882,2414,2130
76175,2411,2131
1009,2410,2132
1643,2409,2133
3068,2407,2134
4553,2405,2135
5900,2402,2136
3316,2400,2137
162606,2398,2138
2530,2396,2139
7981,2394,2140
89470,2393,2141
3952,2393,2141
6664,2393,2141
1010,2392,2144
299,2389,2145
188,2389,2145
4876,2385,2147
68793,2382,2148
46965,2381,2149
8373,2380,2150
4036,2379,2151
2390,2373,2152
2042,2373,2152
861,2371,2154
3035,2370,2155
1594,2369,2156
77866,2363,2157
3629,2358,2158
2025,2356,2159
3398,2355,2160
991,2354,2161
4487,2354,2161
86320,2353,2163
1713,2352,2164
54190,2351,2165
130634,2351,2165
2517,2350,2167
4880,2347,2168
3998,2340,2169
3365,2339,2170
63,2333,2171
58047,2330,2172
2203,2330,2172
62999,2327,2174
7285,2327,2174
81537,2327,2174
64983,2325,2177
2745,2321,2178
3484,2320,2179
1290,2316,2180
5446,2315,2181
2015,2314,2182
7139,2314,2182
3018,2313,2184
33646,2312,2185
328,2311,2186
2726,2311,2186
609,2305,2188
115122,2304,2189
43,2303,2190
180031,2301,2191
3397,2300,2192
42,2299,2193
2432,2298,2194
952,2296,2195
38886,2294,2196
79185,2289,2197
64575,2289,2197
51412,2288,2199
931,2287,2200
6264,2286,2201
5608,2285,2202
78637,2285,2202
1963,2282,2204
6552,2282,2204
82,2282,2204
2348,2281,2207
3688,2278,2208
71033,2278,2208
121231,2276,2210
185029,2275,2211
56339,2274,2212
8645,2274,2212
1845,2268,2214
89753,2268,2214
1969,2266,2216
161582,2266,2216
45501,2265,2218
1340,2265,2218
2208,2262,2220
99007,2261,2221
78209,2260,2222
2357,2258,2223
229,2256,2224
43936,2253,2225
72737,2251,2226
4333,2250,2227
80906,2248,2228
2303,2248,2228
99149,2243,2230
2296,2242,2231
2382,2241,2232
91485,2238,2233
65682,2237,2234
1726,2237,2234
5267,2235,2236
57,2235,2236
2363,2234,2238
110730,2232,2239
68952,2228,2240
613,2221,2241
393,2220,2242
7263,2219,2243
2867,2217,2244
2322,2216,2245
6893,2212,2246
66,2210,2247
1924,2210,2247
159,2209,2249
921,2209,2249
5621,2206,2251
176,2203,2252
1964,2203,2252
5108,2203,2252
137857,2202,2255
78574,2198,2256
2750,2196,2257
2387,2195,2258
93838,2195,2258
2107,2195,2258
7151,2191,2261
4005,2190,2262
97225,2190,2262
130490,2189,2264
175303,2188,2265
2859,2186,2266
5452,2186,2266
2971,2185,2268
135887,2185,2268
2779,2184,2270
423,2184,2270
84374,2183,2272
66203,2182,2273
2142,2178,2274
3219,2175,2275
1951,2175,2275
4368,2174,2277
4102,2173,2278
2861,2169,2279
2644,2168,2280
3201,2167,2281
53129,2166,2282
55814,2165,2283
1633,2165,2283
4673,2165,2283
177615,2162,2286
7161,2160,2287
1226,2160,2287
4149,2157,2289
3701,2155,2290
1681,2154,2291
65230,2153,2292
192803,2151,2293
177,2149,2294
4681,2145,2295
51084,2141,2296
45668,2138,2297
6755,2138,2297
1799,2137,2299
3997,2135,2300
120799,2135,2300
55282,2133,2302
2111,2133,2302
2262,2131,2304
1727,2130,2305
8014,2130,2305
3685,2129,2307
52975,2128,2308
5147,2128,2308
89804,2127,2310
55830,2127,2310
378,2125,2312
162414,2122,2313
2282,2122,2313
102194,2119,2315
27721,2117,2316
102716,2117,2316
4914,2117,2316
906,2117,2316
949,2114,2320
5812,2111,2321
8531,2110,2322
92,2109,2323
56801,2106,2324
76293,2105,2325
58299,2104,2326
879,2103,2327
8977,2102,2328
55768,2100,2329
5364,2099,2330
82169,2097,2331
1395,2096,2332
183897,2095,2333
3836,2093,2334
6250,2091,2335
1286,2090,2336
71135,2090,2336
84601,2086,2338
3358,2084,2339
61,2082,2340
64497,2080,2341
804,2078,2342
3812,2076,2343
358,2074,2344
932,2073,2345
5970,2073,2345
2383,2072,2347
104241,2071,2348
2346,2068,2349
69951,2067,2350
2793,2066,2351
2034,2066,2351
42011,2066,2351
2188,2066,2351
631,2064,2355
1949,2064,2355
1446,2063,2357
54999,2062,2358
62374,2062,2358
79139,2062,2358
59022,2059,2361
34542,2059,2361
544,2058,2363
71745,2057,2364
3788,2054,2365
3705,2046,2366
5008,2045,2367
6764,2042,2368
27821,2042,2368
6001,2042,2368
1255,2042,2368
3007,2041,2372
70336,2040,2373
332,2038,2374
62081,2038,2374
3618,2032,2376
2924,2032,2376
1425,2031,2378
4017,2028,2379
945,2027,2380
60037,2024,2381
111113,2021,2382
74545,2020,2383
5265,2020,2383
182715,2017,2385
1541,2014,2386
2476,2014,2386
2162,2013,2388
1862,2013,2388
8966,2010,2390
3388,2009,2391
4210,2004,2392
6890,2003,2393
4291,2002,2394
100714,2000,2395
1689,1998,2396
7046,1995,2397
7324,1995,2397
85788,1993,2399
129354,1992,2400
57274,1991,2401
407,1991,2401
4406,1990,2403
4994,1989,2404
45666,1987,2405
521,1987,2405
7386,1986,2407
87485,1984,2408
74530,1981,2409
2247,1981,2409
711,1980,2411
1353,1976,2412
3742,1975,2413
49651,1974,2414
1542,1972,2415
70183,1971,2416
194448,1970,2417
2558,1969,2418
44193,1967,2419
2135,1966,2420
5292,1966,2420
1099,1966,2420
49649,1965,2423
3040,1964,2424
98243,1963,2425
4754,1963,2425
95088,1962,2427
3614,1960,2428
2946,1958,2429
3801,1958,2429
3786,1958,2429
45210,1958,2429
4062,1957,2433
3783,1957,2433
132046,1952,2435
33836,1950,2436
3440,1949,2437
5380,1949,2437
4967,1943,2439
2121,1942,2440
2531,1941,2441
32596,1941,2441
6765,1940,2443
2532,1939,2444
1130,1939,2444
1005,1938,2446
2068,1937,2447
146656,1937,2447
93,1935,2449
162578,1932,2450
891,1932,2450
6615,1931,2452
102686,1931,2452
174,1931,2452
60766,1930,2455
116897,1930,2455
59725,1928,2457
7044,1927,2458
3675,1926,2459
132,1925,2460
52435,1925,2460
82202,1924,2462
501,1923,2463
5420,1922,2464
2518,1921,2465
6857,1920,2466
4037,1918,2467
96861,1916,2468
2524,1916,2468
96811,1915,2470
360,1915,2470
4052,1914,2472
2802,1914,2472
54648,1913,2474
3469,1913,2474
3444,1911,2476
79057,1905,2477
2676,1905,2477
160438,1905,2477
2941,1903,2480
3185,1902,2481
47518,1902,2481
2875,1901,2483
1389,1900,2484
842,1900,2484
2130,1900,2484
57504,1896,2487
91104,1896,2487
4889,1895,2489
2772,1895,2489
36525,1893,2491
6213,1893,2491
3723,1892,2493
848,1892,2493
3066,1892,2493
6303,1891,2496
5040,1888,2497
165549,1887,2498
39435,1884,2499
2860,1884,2499
70599,1883,2501
2093,1881,2502
44972,1881,2502
64,1880,2504
2732,1880,2504
117895,1879,2506
50601,1879,2506
103980,1876,2508
2048,1875,2509
3478,1875,2509
2952,1874,2511
781,1873,2512
8370,1873,2512
6482,1870,2514
1366,1870,2514
30822,1866,2516
3565,1865,2517
5784,1865,2517
27788,1862,2519
2606,1861,2520
158966,1860,2521
6367,1860,2521
2551,1859,2523
1939,1857,2524
6294,1857,2524
2822,1856,2526
5747,1855,2527
55577,1855,2527
7076,1854,2529
5303,1852,2530
3525,1851,2531
742,1850,2532
8207,1850,2532
7460,1849,2534
4954,1847,2535
4040,1847,2535
259,1845,2537
85020,1844,2538
7013,1843,2539
6880,1843,2539
3213,1842,2541
5128,1841,2542
46948,1840,2543
810,1840,2543
2315,1840,2543
3208,1839,2546
3814,1839,2546
55267,1839,2546
102,1837,2549
188301,1836,2550
78039,1836,2550
53956,1836,2550
61248,1835,2553
3268,1834,2554
27803,1834,2554
1128,1833,2556
3494,1830,2557
2497,1830,2557
918,1829,2559
2901,1826,2560
31221,1825,2561
7001,1825,2561
8808,1825,2561
6380,1824,2564
4678,1818,2565
2372,1816,2566
7570,1816,2566
101142,1815,2568
68205,1812,2569
71579,1811,2570
1971,1808,2571
160980,1807,2572
3991,1806,2573
7034,1806,2573
176101,1805,2575
54881,1804,2576
2709,1802,2577
6214,1801,2578
7327,1799,2579
105213,1799,2579
62155,1798,2581
50794,1796,2582
1931,1795,2583
5093,1794,2584
947,1794,2584
113345,1792,2586
34532,1787,2587
79224,1787,2587
1975,1784,2589
83349,1782,2590
108945,1782,2590
2408,1781,2592
1176,1780,2593
37380,1778,2594
4010,1776,2595
1216,1776,2595
2889,1775,2597
1983,1772,2598
4254,1770,2599
52287,1768,2600
1474,1765,2601
2014,1764,2602
54736,1764,2602
2583,1764,2602
140267,1763,2605
1480,1763,2605
3677,1762,2607
6889,1762,2607
3871,1761,2609
5055,1761,2609
1658,1761,2609
64030,1758,2612
7380,1756,2613
581,1755,2614
2155,1754,2615
213,1751,2616
1913,1751,2616
159817,1747,2618
107348,1746,2619
113741,1744,2620
3819,1743,2621
86377,1743,2621
445,1743,2621
86345,1738,2624
6006,1738,2624
48982,1734,2626
3987,1734,2626
94478,1734,2626
4132,1734,2626
4228,1734,2626
106766,1733,2631
5876,1733,2631
6987,1731,2633
3189,1730,2634
94780,1729,2635
627,1729,2635
8169,1728,2637
8042,1728,2637
56156,1726,2639
1797,1725,2640
3684,1725,2640
829,1724,2642
1111,1724,2642
2456,1724,2642
90647,1723,2645
96728,1722,2646
5504,1721,2647
2810,1721,2647
4255,1720,2649
2320,1720,2649
103810,1718,2651
35957,1718,2651
179401,1717,2653
168366,1717,2653
86898,1717,2653
85056,1716,2656
7063,1716,2656
149334,1715,2658
13,1715,2658
1734,1715,2658
611,1713,2661
7132,1713,2661
4322,1713,2661
3707,1710,2664
2693,1708,2665
365,1707,2666
1082,1707,2666
1202,1707,2666
3852,1706,2669
62511,1706,2669
1177,1705,2671
108729,1704,2672
2961,1704,2672
80363,1703,2674
2236,1702,2675
103075,1701,2676
3097,1698,2677
3384,1698,2677
65130,1698,2677
4155,1698,2677
1683,1696,2681
2163,1695,2682
55721,1693,2683
704,1691,2684
1007,1691,2684
117533,1689,2686
4866,1689,2686
8973,1689,2686
101525,1689,2686
1730,1688,2690
3129,1688,2690
49822,1688,2690
27846,1687,2693
122896,1687,2693
8154,1687,2693
71520,1686,2696
91976,1686,2696
73323,1684,2698
27728,1684,2698
79134,1683,2700
2249,1683,2700
5540,1681,2702
68073,1681,2702
7419,1678,2704
36535,1677,2705
37830,1676,2706
52952,1676,2706
4941,1675,2708
437,1675,2708
90376,1669,2710
3061,1668,2711
168612,1667,2712
72733,1665,2713
4387,1665,2713
2325,1665,2713
149406,1664,2716
43928,1663,2717
6793,1663,2717
4902,1661,2719
3811,1661,2719
152970,1660,2721
7007,1660,2721
48696,1660,2721
4814,1659,2724
5959,1657,2725
8860,1655,2726
1346,1655,2726
7123,1654,2728
4465,1654,2728
3134,1653,2730
5479,1652,2731
1752,1651,2732
2328,1650,2733
89759,1648,2734
948,1648,2734
27801,1648,2734
766,1647,2737
2633,1646,2738
2159,1646,2738
2806,1646,2738
2579,1645,2741
2798,1644,2742
45880,1644,2742
37731,1643,2744
4713,1642,2745
4167,1639,2746
6305,1638,2747
85774,1634,2748
103384,1634,2748
416,1634,2748
886,1633,2751
421,1630,2752
2815,1630,2752
2070,1628,2754
2932,1628,2754
4703,1627,2756
5572,1626,2757
74510,1626,2757
4427,1625,2759
1361,1625,2759
2877,1625,2759
2883,1624,2762
135436,1623,2763
2392,1622,2764
107141,1621,2765
93721,1621,2765
5478,1619,2767
2922,1618,2768
32296,1618,2768
3296,1618,2768
7701,1617,2771
3054,1617,2771
943,1616,2773
48322,1615,2774
73344,1614,2775
4396,1614,2775
3528,1613,2777
3169,1612,2778
71254,1611,2779
7265,1610,2780
2373,1610,2780
8372,1608,2782
80693,1608,2782
4056,1607,2784
175569,1604,2785
7137,1602,2786
103372,1602,2786
3784,1600,2788
27317,1600,2788
69134,1600,2788
4616,1598,2791
163134,1597,2792
1866,1597,2792
258,1595,2794
58103,1595,2794
127202,1594,2796
91974,1594,2796
3549,1593,2798
100383,1593,2798
3404,1593,2798
85131,1592,2801
3927,1591,2802
1392,1590,2803
1050,1589,2804
5146,1589,2804
1966,1589,2804
81782,1588,2807
48783,1587,2808
1889,1586,2809
2843,1585,2810
43396,1585,2810
44004,1585,2810
3841,1583,2813
4799,1581,2814
2560,1578,2815
27,1577,2816
27815,1577,2816
2550,1577,2816
3546,1576,2819
59421,1576,2819
31225,1575,2821
60937,1574,2822
3564,1573,2823
2344,1572,2824
39444,1571,2825
1363,1571,2825
61236,1570,2827
3754,1570,2827
901,1569,2829
3266,1569,2829
98203,1569,2829
45730,1569,2829
47999,1568,2833
81788,1568,2833
3004,1567,2835
8633,1566,2836
4544,1565,2837
49396,1565,2837
83132,1564,2839
85342,1563,2840
90439,1563,2840
37720,1562,2842
8937,1561,2843
54004,1560,2844
7164,1559,2845
61160,1559,2845
1840,1559,2845
2596,1555,2848
191,1555,2848
55805,1554,2850
5530,1554,2850
1487,1553,2852
5296,1550,2853
189333,1550,2853
43679,1550,2853
347,1548,2856
2549,1548,2856
4867,1548,2856
33437,1548,2856
3896,1547,2860
90531,1547,2860
569,1546,2862
8866,1545,2863
5047,1545,2863
101362,1543,2865
80969,1542,2866
2120,1540,2867
7366,1540,2867
801,1539,2869
2033,1538,2870
38798,1536,2871
8870,1536,2871
4047,1535,2873
511,1535,2873
2252,1534,2875
105355,1532,2876
2906,1530,2877
4159,1529,2878
85367,1528,2879
2907,1528,2879
82167,1527,2881
5072,1527,2881
851,1527,2881
107069,1526,2884
47044,1526,2884
103339,1525,2886
1390,1525,2886
4546,1525,2886
1821,1524,2889
79242,1523,2890
32029,1523,2890
4437,1522,2892
1593,1521,2893
109673,1520,2894
156,1520,2894
3467,1517,2896
1014,1517,2896
4234,1516,2898
7802,1515,2899
3682,1515,2899
2202,1515,2899
5508,1515,2899
72720,1513,2903
73268,1512,2904
2439,1512,2904
69306,1510,2906
3521,1510,2906
44397,1509,2908
95543,1509,2908
165551,1509,2908
187595,1508,2911
74795,1508,2911
199,1506,2913
42632,1505,2914
169984,1504,2915
1003,1504,2915
122890,1502,2917
1150,1501,2918
1191,1500,2919
1414,1500,2919
5312,1497,2921
5942,1496,2922
2771,1496,2922
111443,1495,2924
558,1495,2924
5650,1494,2926
2374,1494,2926
47382,1494,2926
45726,1494,2926
2151,1493,2930
53318,1493,2930
334,1493,2930
6538,1492,2933
109578,1486,2934
34534,1484,2935
6731,1482,2936
3831,1481,2937
4587,1480,2938
1190,1480,2938
33834,1480,2938
6669,1480,2938
102481,1480,2938
26131,1476,2943
109848,1475,2944
612,1475,2944
46322,1474,2946
89118,1473,2947
1648,1472,2948
1004,1471,2949
33154,1471,2949
68159,1470,2951
70159,1470,2951
4359,1469,2953
162600,1469,2953
51709,1469,2953
112370,1468,2956
34332,1466,2957
3932,1466,2957
2504,1466,2957
5319,1464,2960
3733,1464,2960
4090,1464,2960
1836,1462,2963
1972,1461,2964
2936,1461,2964
1453,1460,2966
5247,1460,2966
5120,1458,2968
2429,1457,2969
87876,1457,2969
1995,1457,2969
43560,1457,2969
3270,1456,2973
1034,1455,2974
2287,1455,2974
4356,1454,2976
66509,1453,2977
168326,1453,2977
302,1453,2977
7247,1453,2977
3824,1452,2981
6617,1452,2981
3153,1451,2983
2240,1451,2983
3163,1450,2985
1083,1450,2985
3616,1450,2985
113573,1449,2988
3074,1449,2988
66171,1449,2988
5401,1447,2991
2846,1447,2991
2206,1447,2991
275,1445,2994
5222,1444,2995
6645,1444,2995
134393,1442,2997
158872,1441,2998
101112,1440,2999
94018,1439,3000
6966,1439,3000
1161,1438,3002
